problem,uuid,problem_type,question_type,source,answer
"To implement the ""double reduction"" policy, Teacher Liu divided the $25$ students in the class into several groups for mutual learning. Each group can only consist of $2$ or $3$ students. How many possible grouping schemes are there?

A: $4$ schemes

B: $3$ schemes

C: $2$ schemes

D: $1$ scheme",4b54f4ee-170d-5f8a-9a96-b47347aee8b2,Combinatorics,MCQ,cn_k12,A
"A school has 40 classes, each with 50 students. Each class sends 3 students to participate in the ""Student Congress"". In this problem, the sample size is ( )
A: 40
B: 50
C: 120
D: 150",92e891b6-2fc6-509f-8d94-3c11e8d7a55a,Combinatorics,MCQ,cn_k12,C
"Our city is creating a national civilized city, and the whole people are participating in the city creation activities. Our school will randomly assign four volunteers, A, B, C, D, to three communities ①, ②, ③ for volunteer activities. Each community must have at least one volunteer. Let $A$ represent the event ""volunteer A is assigned to community ①""; $B$ represent the event ""volunteer B is assigned to community ①""; $C$ represent the event ""volunteer B is assigned to community ②"". Then, which of the following statements is true?

A: Events $A$ and $B$ are mutually independent.

B: $P\left(A|C\right)=\frac{5}{12}$

C: Events $A$ and $C$ are mutually exclusive.

D: $P\left(B|A\right)=\frac{1}{9}$",cf5be638-1713-58b3-9bd6-81eecb8f9d77,Combinatorics,MCQ,cn_k12,B
"Given ${C}_{28}^{3x}={C}_{28}^{x+8}$, the value of $x$ is ( ).

A: $4$

B: $5$

C: $4$ or $5$

D: $6$",59c2791f-c947-51fb-ac1a-c0f28126b5a1,Combinatorics,MCQ,cn_k12,C
"Suppose there are 10 balls of the same size in a bag, including 4 red balls and 6 white balls. Now, 5 balls are randomly selected from the bag. Let $X=$ ""the number of red balls selected out of the 5 balls"". Then $P\left(X=2\right)=\left(\ \ \right)$

A: $\frac{8}{21}$

B: $\frac{6}{23}$

C: $\frac{10}{21}$

D: $\frac{13}{31}$",137544b3-9c73-518e-83c2-0b90a7dc4548,Combinatorics,MCQ,cn_k12,C
"""The Record of Mathematical Arts"" is one of the ""Ten Mathematical Classics"". It is said to have been written by Xu Yue at the end of the Han Dynasty (around the 2nd century AD). The book mainly describes the methods of using 14 calculating devices, including the methods of calculating Taiyi, Liangyi, Sancai, Wuxing, Bagua, Jiugong, Yunchou, Liaozhi, Chengshu, Batou, Guisuan, and Zhusuan. A research study group of 3 people collected and organized information on 14 calculating devices, with one person having 4 types and the other two each having 5 types of calculating devices. The number of different distribution methods is ( ).

A: $\frac{{C_{14}^{4}C_{10}^{5}C_{5}^{5}A_{3}^{3}}}{{A}_{2}^{2}}$

B: $\frac{{C_{14}^{4}C_{10}^{5}C_{5}^{5}A_{2}^{2}}}{{A}_{3}^{3}}$

C: $\frac{{C_{14}^{4}C_{10}^{5}C_{5}^{5}}}{{A}_{2}^{2}}$

D: $C_{14}^{4}C_{10}^{5}C_{5}^{5}$",e32c693a-9bce-5641-8788-e11ab2800ed8,Combinatorics,MCQ,cn_k12,A
"To promote China's excellent traditional culture, a middle school radio station randomly selects two festivals from the five traditional Chinese festivals: Spring Festival, Lantern Festival, Qingming Festival, Dragon Boat Festival, and Mid-Autumn Festival to explain their cultural connotations. What is the probability that at least one of the Spring Festival and Dragon Boat Festival is selected?

A: $0.3$

B: $0.4$

C: $0.6$

D: $0.7$",3f94b800-3bce-5713-8693-c625154c4637,Combinatorics,MCQ,cn_k12,D
"Tossing a coin three times, which of the following are mutually exclusive but not complementary events?
A: At least one heads and at most one heads
B: At most one heads and exactly two heads
C: At most one heads and at least two heads
D: At least one heads and at most two heads",f1dd6c20-7789-5645-9fe2-18c7cfb1d9e3,Combinatorics,MCQ,cn_k12,B
"Given a classical sample space $\Omega$ and events $A$ and $B$, where $n(\Omega)=12$, $n(A)=6$, $n(B)=4$, $n(A\cup B)=8$, which of the following probabilities is incorrect?

A: $P(AB)=\frac{1}{6}$

B: $P(A\cup B)=\frac{2}{3}$

C: $P(\overline{A}B)=\frac{1}{6}$

D: $P(\overline{A}\overline{B})=\frac{2}{3}$",e04f4ddc-aef0-570b-a44f-96c398408300,Combinatorics,MCQ,cn_k12,D
"Among the following descriptions about sampling, the incorrect one is ( )
A: In simple sampling, the possibility of a certain individual being sampled is related to the nth sampling, with those sampled earlier having a higher probability.
B: Systematic sampling is also known as equal interval sampling, where every individual has an equal chance of being sampled.
C: Stratified sampling is also known as type sampling, to ensure every individual has an equal chance of being sampled, it is necessary to sample with equal probability in each stratum.
D: The principle of sampling is to ""stir evenly"" and ""sample each individual with equal probability"".",fc779476-f00f-51c6-a55a-0878a87c84af,Combinatorics,MCQ,cn_k12,A
"There are four tour groups choosing among four scenic spots to visit, where exactly one scenic spot is not visited by any group. The number of such arrangements is ( ).

A: 36
B: 72
C: 144
D: 288",4e201c9a-4db1-5898-ac28-6ee8418c4177,Combinatorics,MCQ,cn_k12,C
"Distribute 5 students into two dormitories, A and B, with each dormitory accommodating at least 2 students. The number of distinct arrangements is ( )
A: 10
B: 20
C: 30
D: 40",c974cd5d-807c-59b3-b747-af9263e87eba,Combinatorics,MCQ,cn_k12,B
"A high school has two liberal arts classes and four science classes in the senior year. Each class assigns one person to inspect the sanitation of the other classes. If each class can only assign one person for inspection, and liberal arts students cannot inspect liberal arts classes, while science students cannot inspect their own class, then the number of different arrangements is ($\quad\quad$).
A: $48$
B: $72$
C: $84$
D: $168$",a0d8336d-40ed-5c25-ba79-5f2ceaa28ca2,Combinatorics,MCQ,cn_k12,D
"Person A and person B independently solve the same problem. The probability of person A solving the problem is $p_1$, and the probability of person B solving the problem is $p_2$. The probability that exactly one person solves the problem is (　　)
A: $p_1p_2$
B: $p_1(1-p_2)+p_2(1-p_1)$
C: $1-p_1p_2$
D: $1-(1-p_1)(1-p_2)$",1dc84435-3af2-5f9e-bda9-aaf6a07924c6,Combinatorics,MCQ,cn_k12,B
"Quality inspectors randomly select one of the five different products numbered $1$, $2$, $3$, $4$, and $5$ for quality testing. The probability of selecting a product with a number not less than $4$ is ( ).

A: $\frac{1}{5}$

B: $\frac{2}{5}$

C: $\frac{3}{5}$

D: $\frac{4}{5}$",d22ec640-5e84-5841-a49e-04dd074bf723,Combinatorics,MCQ,cn_k12,B
"Distribute 7 students into two dormitories, A and B, with each dormitory having at least 2 students. How many different distribution plans are there?  
A: 252  
B: 112  
C: 70  
D: 56",a6e589d2-fe39-5cff-a2cb-f7ab0304bb74,Combinatorics,MCQ,cn_k12,B
"In the expansion of $(1+x)^{6}(1+y)^{4}$, the coefficient of the term $x^{m}y^{n}$ is denoted as $f(m,n)$. Then, the value of $f(3,0)$ is $\boxed{\phantom{5}}$

A: $4$

B: $10$

C: $20$

D: $40$",cbfafba3-3b0b-5929-96e0-45a960fc168b,Combinatorics,MCQ,cn_k12,C
"In an opaque bag, there are 2 red balls, 3 white balls, and 5 yellow balls. Except for their colors, all the balls are identical. After Teacher Zeng shakes the bag and randomly draws a ball, the probability that this ball is neither red nor white is (　　)  
A: 0.2  
B: 0.3  
C: 0.5  
D: 0.8",49824082-a3c2-54e3-83a8-ffda119a2747,Combinatorics,MCQ,cn_k12,C
"A hospital has 3 doctors and 6 nurses to be assigned to 3 schools for student physical examinations, with each school being allocated 1 doctor and 2 nurses. The total number of different allocation methods is $\boxed{(\ )}$.
A: $90$
B: $180$
C: $270$
D: $540$",67da5fb3-203d-545f-aa7e-eddad1594e90,Combinatorics,MCQ,cn_k12,D
"From a pocket containing 2 red balls and 2 white balls, two balls are drawn. Among the following events, the number of mutually exclusive events is:  
① At least one white ball and all white balls;  
② At least one white ball and at least one red ball;  
③ Exactly one white ball and exactly two red balls;  
④ At least one white ball and all red balls.  
A: 0  
B: 1  
C: 2  
D: 3",9f496a08-7c73-503e-9924-29cdf3df01f2,Combinatorics,MCQ,cn_k12,C
"Four students, named A, B, C, and D, each randomly choose one day from Saturday or Sunday to go on a countryside tour. What is the total number of situations where both Saturday and Sunday have students participating in the tour?
A: $2$
B: $10$
C: $12$
D: $14$",cbfe3c14-d7e0-562d-b8c2-5fe20299fed5,Combinatorics,MCQ,cn_k12,D
"Define sets $A=\{x_1, x_2, \ldots, x_n\}$ and $B=\{y_1, y_2, \ldots, y_m\}$, where $n, m \in \mathbb{N}^+$. If $x_1+x_2+\ldots+x_n = y_1+y_2+\ldots+y_m$, then sets $A$ and $B$ are called equal-sum sets. Given that sets $M$ and $N$, which consist of positive integers, are equal-sum sets, and set $M=\{1, 2, 3\}$, the number of possible sets $N$ is ( )

A: 3

B: 4

C: 5

D: 6",da543a0e-031d-5568-923f-2689c36bc8f9,Combinatorics,MCQ,cn_k12,B
"Tossing a fair coin 4 times, the probability that the number of heads is not less than the number of tails is (　　)  
A:  $$\frac {5}{16}$$  
B:  $$\frac {1}{2}$$  
C:  $$\frac {5}{8}$$  
D:  $$\frac {11}{16}$$",bfa5f676-f3e1-5f11-a4b1-021d61ae8d4a,Combinatorics,MCQ,cn_k12,D
"For a pyramid S-ABCD, each vertex is colored with one color, and the two ends of the same edge are colored differently. If there are exactly 5 colors available, the number of different coloring methods is ( )
A: 480
B: 360
C: 420
D: 320",ded8db8d-fda8-52b0-b06a-1c66e9af7106,Combinatorics,MCQ,cn_k12,C
"Among 10 students, there are $x$ boys. Now, 6 students are randomly selected to participate in an activity: ① At least one girl; ② 5 boys and 1 girl; ③ 3 boys and 3 girls. To ensure that ① is a certain event, ② is an impossible event, and ③ is a random event, the value of $x$ is (　　)
A: 5
B: 6
C: 3 or 4
D: 5 or 6",aaafb872-5f2f-5bb9-bc7b-8ccecbac8d56,Combinatorics,MCQ,cn_k12,C
"From a deck of 52 playing cards (without the jokers), a card is drawn at random. The situation where the probability of this card appearing is 0 is ( )
A: It is a Jack, Queen, or King
B: It is greater than 6 but less than 9
C: It is both a Heart and a Club
D: It is either red or black",ad4993a9-1570-56fe-a54a-8d37c8c16ca4,Combinatorics,MCQ,cn_k12,C
"In a bag, there are balls numbered from 1 to 8, each of a different number but the same size. Two balls are randomly drawn from the bag. Let $\eta$ be the smaller number of the two drawn balls. If $p_k$ represents the probability that $\eta$ equals $k$ ($k=1,2,\ldots,7$), then the number of $p_k$ that satisfy $p_k > \frac{1}{8}$ is (　　)  
A: 5  
B: 4  
C: 3  
D: 2",f8c33104-24b7-5de4-bce8-b271d940e963,Combinatorics,MCQ,cn_k12,B
"Select 4 students out of 9 to participate in a debate competition, where at least two out of the three students A, B, and C must be selected. The number of different selection methods is (    )
A: 36
B: 51
C: 63
D: 96",c648ee04-e17b-52bc-9738-f76f01d42ace,Combinatorics,MCQ,cn_k12,B
"From 9 cards labeled with $1, 2, \ldots, 9$, two cards are drawn randomly without replacement, one at a time. The probability that the numbers on the two drawn cards have different parity (one is odd and the other is even) is ( ).

A: $\dfrac{5}{18}$

B: $\dfrac{4}{9}$

C: $\dfrac{5}{9}$

D: $\dfrac{7}{9}$",5f8bee09-3336-57b0-985b-b1634effde28,Combinatorics,MCQ,cn_k12,C
"Throw two dice of uniform quality (marked as dice $Ⅰ$ and dice $Ⅱ$) and observe the numbers on the two dice. The probability that the sum of the two dice is $5$ is equal to ()

A: $\frac{1}{9}$

B: $\frac{2}{21}$

C: $\frac{1}{18}$

D: $\frac{2}{9}$",ecc5fe2c-c201-5984-89e2-d180ca40833e,Combinatorics,MCQ,cn_k12,A
"Given the sets $M=\{1, -1, 2\}$ and $N=\{-3, 4, 6, -8\}$, if one element is taken from each set to form the coordinates of a point, then the number of different points located in the first and second quadrants of the Cartesian coordinate system is (__).

A: $18$

B: $16$

C: $14$

D: $12$",5e6bd823-4151-5c5c-873b-c6cc8634e82e,Combinatorics,MCQ,cn_k12,C
"A three-digit natural number has digits on the hundreds, tens, and units places as $a$, $b$, $c$ respectively. It is called a ""concave number"" if and only if $a > b$ and $c > b$. If $a$, $b$, $c$ $\in \{4,5,6,7,8\}$, and $a$, $b$, $c$ are distinct, the probability that a randomly chosen three-digit number $abc$ is a ""concave number"" is (    )

A: $\dfrac{2}{3}$

B: $\dfrac{2}{5}$

C: $\dfrac{1}{6}$

D: $\dfrac{1}{3}$",3693fc5f-2ec1-51a2-9b27-3a1faafb7499,Combinatorics,MCQ,cn_k12,D
"The world's largest single-aperture radio telescope, FAST, was inaugurated in Qiannan Prefecture, Guizhou Province, on September 25, 2016. It is hailed as the ""Chinese Sky Eye."" From site selection to inauguration, it took 22 years. The site selection for FAST began with an examination of more than ten thousand places. To accelerate the progress of site selection, the initial sites were assigned to staff members. If a researcher was assigned 8 places, among which three were in Guizhou Province, the question is: In a certain month, if this researcher randomly selects 2 places out of the 8 for on-site research, then the probability that he will go to Guizhou Province this month is
A: $\boxed{\dfrac{3}{28}}$
B: $\boxed{\dfrac{15}{28}}$
C: $\boxed{\dfrac{3}{7}}$
D: $\boxed{\dfrac{9}{14}}$",37629f5c-162b-57e6-99af-0687cba78a0f,Combinatorics,MCQ,cn_k12,D
"If $3$ segments are randomly selected from $5$ segments of length $2$, $4$, $6$, $8$, and $10$, what is the probability that these $3$ segments can form a triangle?

A: $\frac{3}{10}$

B: $\frac{3}{5}$

C: $\frac{3}{8}$

D: $\frac{1}{3}$",08fab605-addb-54f8-8b13-baea0c01a46c,Combinatorics,MCQ,cn_k12,A
"The number of all sets $A$ that satisfy the condition $A \cup \{0, 1, 2\} = \{0, 1, 2, 3\}$ is ( )
A: 6
B: 7
C: 8
D: 16",2720d50b-57b8-5402-b4d4-ece01fbd8a11,Combinatorics,MCQ,cn_k12,C
"According to statistics, in a certain community, there are 35 families with cars, 65 families with electric bicycles, and 20 families that have both cars and electric bicycles. The number of families that have at least one of a car or an electric bicycle is (　　)
A: 60
B: 80
C: 100
D: 120",b6decb00-c3e0-581f-baec-1854bc53ebba,Combinatorics,MCQ,cn_k12,B
"Teacher gave Little Ming 10 math problems, requiring him to complete them in ascending order of their serial numbers. He must complete at least one problem per day. If time permits, he can do more, or even finish all of them in one day. The number of different ways Little Ming can complete the problems is ( ).
A: 55
B: 90
C: 425
D: 512",411c6985-52cc-5e0c-b2de-93f066034cd8,Combinatorics,MCQ,cn_k12,D
"A convex polygon with $n$ sides has $f(n)$ diagonals. Then, the number of diagonals $f(n+1)$ in a convex polygon with $n+1$ sides is (   )
A: $f(n)+n+1$
B: $f(n)+n$
C: $f(n)+n-1$
D: $f(n)+n-2$",b8a7950c-97af-5d0e-992e-efdfb6d498d8,Combinatorics,MCQ,cn_k12,C
"Among the natural numbers not exceeding 10,000, the number of odd numbers with distinct digits is ( )
A: 1260
B: 1530
C: 2260
D: 2605",a59fc1b4-9527-5ed1-afd6-ef6aeedff798,Combinatorics,MCQ,cn_k12,D
"If two balls are randomly selected from a pocket containing 2 red balls and 2 black balls, which of the following pairs of events are ""mutually exclusive but not complementary""?

A: ""At least one black ball"" and ""both are red balls""

B: ""At least one black ball"" and ""both are black balls""

C: ""At least one black ball"" and ""at least one red ball""

D: ""Exactly one black ball"" and ""exactly two black balls""",db0889a6-0287-597b-a944-4192b8105234,Combinatorics,MCQ,cn_k12,D
"A freshman at our school, in order to obtain the honor graduation certificate from the First Affiliated High School of Normal University, participated in the ""2+1+1 Project"" of physical education, music, and art, choosing swimming as his activity. The probability of him passing the swimming test each time is 60%. Now, the method of random simulation is used to estimate the probability that this student passes the test exactly twice in three attempts: First, a calculator is used to generate random integers between 0 and 9, where 1, 2, 3, 4 represent not passing, and 5, 6, 7, 8, 9, 0 represent passing; then, every three random numbers are grouped together, representing the results of three tests. After random simulation, the following 20 groups of random numbers were generated:  
917   966   891   925   271   932   872   458   569   683  
431   257   393   027   556   488   730   113   507   989  
Based on this, estimate the probability that the student passes the test exactly twice in three attempts:  
A: 0.50  
B: 0.40  
C: 0.43  
D: 0.48",edb42d37-d448-5487-b1d8-a51ab57005ee,Combinatorics,MCQ,cn_k12,A
"There are flags of four different colors: red, yellow, blue, and white, each with one flag. When hung on a flagpole as a signal, how many different signals can be formed in total?  
A: 64  
B: 24  
C: 48  
D: 12",e8ac3812-6f82-581f-a58b-c10cd977ee3d,Combinatorics,MCQ,cn_k12,A
"There are 4 students going to a store to buy either a brush or a pencil, with each person buying only one item, and at least one person buys a pencil. There are （　　）possible ways of buying.
A: 4
B: 5
C: 15
D: 16",e57ad22d-5d95-596e-a3a8-f0a2d91489df,Combinatorics,MCQ,cn_k12,C
"5 people are scheduled for a 5-day duty roster, with one person on duty each day. Each person can be scheduled for multiple days or not at all, but the same person cannot be scheduled on consecutive days. The total number of ways to arrange the duty roster is ( )
A: 120
B: 324
C: 720
D: 1280",b6a5a76a-88c3-5320-86ad-e7f53e92f670,Combinatorics,MCQ,cn_k12,D
"To promote national spirit and inherit traditional culture, a certain high school held a zongzi-making competition with the theme ""Celebrating the Dragon Boat Festival, Fragrant Zongzi Leaves."" It is known that the probabilities of student A, B, and C successfully making a zongzi in the competition are $\frac{1}{2}, \frac{3}{4}, \frac{2}{5}$, respectively. The success or failure of the three individuals does not affect each other. Therefore, the probability of at least one person succeeding in the competition is ( ).

A: $\frac{17}{20}$

B: $\frac{31}{40}$

C: $\frac{37}{40}$

D: $\frac{19}{20}$",566c6433-4e5d-5ea3-835a-bdbf49357d2d,Combinatorics,MCQ,cn_k12,C
"A row of 7 seats, with two people, A and B, taking seats. It is required that there is at least one empty seat between A and B. The number of different seating arrangements is
A: 30
B: 28
C: 42
D: 16",373a3325-3e19-5bda-a45c-7fee9fa7f5c0,Combinatorics,MCQ,cn_k12,A
"A certain high school has a total of 800 students in the third year. In order to understand their vision conditions, a sample of size 40 is drawn from them using stratified sampling. If there are 11 female students in the sample, then the number of male students in the third year of the school is ( ).

A: 220

B: 225

C: 580

D: 585",087fae67-4cd5-52e7-87a9-6033356cbcf5,Combinatorics,MCQ,cn_k12,C
"The number of sets $P$ such that $\{a\} \subsetneq P \subseteq \{a, b, c\}$ is (   )
A: 2
B: 3
C: 4
D: 5",3d5d1b82-60b9-50d9-b14e-508b252daab8,Combinatorics,MCQ,cn_k12,B
"The value of $C_{6}^{1}+C_{6}^{2}+C_{6}^{3}+C_{6}^{4}+C_{6}^{5}$ is ( )
A: 61
B: 62
C: 63
D: 64",a6d2b4de-de1a-5cdf-a06e-b040494de570,Combinatorics,MCQ,cn_k12,B
"There are two people each wearing red and yellow clothes, respectively. Now, these 4 people are to be arranged in a row, with the requirement that people wearing the same color clothes cannot be adjacent to each other. The total number of different arrangements is ( ).
A: 4
B: 6
C: 8
D: 16",469fe813-d887-50a3-91c7-6e2714b74b04,Combinatorics,MCQ,cn_k12,C
"On April 14, 2010, at 7:49:40, a magnitude 7.1 earthquake occurred in Yushu County, Yushu Tibetan Autonomous Prefecture, Qinghai Province. In the immediate aftermath, our county's Red Cross organized 3 doctors and 4 nurses to rush to the disaster area. All were arranged to assist injured teachers and students at 3 schools that were severely affected. Each school was required to have at least 1 doctor and 1 nurse. The total number of different arrangements is ( )
A: 72
B: 216
C: 324
D: 504",5f48f940-e05e-58c4-b435-13ccf1ebc20e,Combinatorics,MCQ,cn_k12,B
"From a bag containing 2 red balls and 2 black balls, two balls are drawn. The mutually exclusive but not contradictory events are (    )
A: ""At least one black ball"" and ""Both are black balls""
B: ""At least one black ball"" and ""Both are red balls""
C: ""At least one black ball"" and ""At least one red ball""
D: ""Exactly one black ball"" and ""Exactly two black balls""",769bfcd4-1da9-517c-809d-fce16ac877ee,Combinatorics,MCQ,cn_k12,D
"Three balls, colored red, black, and white, are randomly distributed to three people: A, B, and C, with each person receiving one ball. The event ""Person A receives the white ball"" and the event ""Person B receives the white ball"" are (    )

A. Complementary events      B. Impossible events        C. Mutually exclusive events       D. Certain events",a4452540-775d-5f24-868e-f4563226db8d,Combinatorics,MCQ,cn_k12,C
